Symbol,Price,Type,Quantity
MMM,82.964,ASK,74
SBUX,82.955,BID,22
SBUX,82.96,ASK,76
SBUX,82.94,BID,49
SBUX,82.95,ASK,83
SBUX,82.94,BID,24
SBUX,82.95,ASK,41
MMM,82.94,BID,85
MMM,82.947,ASK,77
SBUX,82.93,BID,63
SBUX,82.89,ASK,82
SBUX,82.88,BID,19
SBUX,82.89,ASK,48
AAPL,82.86,BID,31
AAPL,82.8725,ASK,68
SBUX,82.8525,BID,16
SBUX,82.87,ASK,73
MMM,82.85,BID,42
MMM,82.83,ASK,43
MMM,82.813,BID,73
MMM,82.813,ASK,36
SBUX,82.8,BID,59
SBUX,82.81,ASK,40
SBUX,82.8,BID,6
SBUX,82.79,ASK,12
MMM,82.78,BID,60
MMM,82.771,ASK,38
SBUX,82.763,BID,97
SBUX,82.77,ASK,10
MMM,82.75,BID,58
MMM,82.738,ASK,68
SBUX,82.73,BID,13
SBUX,82.73,ASK,72
SBUX,82.71,BID,68
SBUX,82.73,ASK,53
SBUX,82.7,BID,48
SBUX,82.71,ASK,55
SBUX,82.7,BID,84
SBUX,82.68,ASK,88
SBUX,82.65,BID,34
SBUX,82.63,ASK,57
SBUX,82.57,BID,1
SBUX,82.55,ASK,43
MMM,82.54,BID,12
MMM,82.546,ASK,89
MMM,82.51,BID,12
MMM,82.47,ASK,90
MMM,82.462,BID,55
MMM,82.437,ASK,2
SBUX,82.42,BID,53
SBUX,82.4,ASK,1
SBUX,82.39,BID,93
SBUX,82.41,ASK,6
SBUX,82.38,BID,69
SBUX,82.38,ASK,11
MMM,82.37,BID,94
MMM,82.378,ASK,56
SBUX,82.362,BID,47
SBUX,82.39,ASK,11
MMM,82.36,BID,30
MMM,82.362,ASK,35
MMM,82.353,BID,49
MMM,82.353,ASK,73
MMM,82.345,BID,1
MMM,82.353,ASK,67
SBUX,82.337,BID,49
SBUX,82.27,ASK,93
SBUX,82.26,BID,101
SBUX,82.23,ASK,85
SBUX,82.22,BID,101
SBUX,82.19,ASK,79
SBUX,82.17,BID,57
SBUX,82.18,ASK,4
MMM,82.17,BID,3
MMM,82.178,ASK,29
MMM,82.161,BID,17
MMM,82.153,ASK,98
SBUX,82.144,BID,57
SBUX,82.15,ASK,54
SBUX,82.14,BID,20
SBUX,82.11,ASK,65
SBUX,82.1,BID,101
SBUX,82.1,ASK,21
SBUX,82.09,BID,60
SBUX,82.11,ASK,9
SBUX,82.02,BID,66
SBUX,82.01,ASK,89
MMM,81.94,BID,14
MMM,81.944,ASK,53
MMM,81.935,BID,23
MMM,81.919,ASK,61
SBUX,81.91,BID,69
SBUX,81.88,ASK,46
AAPL,81.87,BID,40
AAPL,81.805,ASK,43
SBUX,81.7,BID,87
SBUX,81.71,ASK,4
SBUX,81.69,BID,47
SBUX,81.67,ASK,30
SBUX,81.65,BID,3
SBUX,81.62,ASK,84
SBUX,81.61,BID,35
SBUX,81.66,ASK,90
MMM,81.6,BID,2
MMM,81.509,ASK,2
SBUX,81.501,BID,86
SBUX,81.56,ASK,31
SBUX,81.5,BID,69
SBUX,81.51,ASK,52
SBUX,81.5,BID,2
SBUX,81.5,ASK,60
SBUX,81.48,BID,100
SBUX,81.5,ASK,95
SBUX,81.48,BID,58
SBUX,81.48,ASK,15
SBUX,81.43,BID,66
SBUX,81.43,ASK,42
MMM,81.37,BID,31
MMM,81.35,ASK,37
SBUX,81.342,BID,86
SBUX,81.33,ASK,32
AAPL,81.31,BID,100
AAPL,81.305,ASK,75
MMM,81.3,BID,58
MMM,81.3,ASK,26
AAPL,81.292,BID,58
AAPL,81.2775,ASK,85
AAPL,81.27,BID,52
AAPL,81.2375,ASK,25
AAPL,81.235,BID,23
AAPL,81.2375,ASK,43
AAPL,81.22,BID,63
AAPL,81.2375,ASK,65
SBUX,81.2175,BID,48
SBUX,81.22,ASK,16
SBUX,81.21,BID,97
SBUX,81.26,ASK,33
MMM,81.2,BID,19
MMM,81.191,ASK,11
SBUX,81.175,BID,7
SBUX,81.18,ASK,42
MMM,81.16,BID,49
MMM,81.166,ASK,60
SBUX,81.158,BID,31
SBUX,81.16,ASK,99
MMM,81.15,BID,92
MMM,81.149,ASK,52
MMM,81.133,BID,100
MMM,81.099,ASK,4
AAPL,81.091,BID,81
AAPL,81.085,ASK,17
MMM,81.08,BID,94
MMM,81.049,ASK,71
MMM,81.041,BID,71
MMM,81.049,ASK,99
SBUX,81.041,BID,58
SBUX,80.98,ASK,80
AAPL,80.97,BID,73
AAPL,80.975,ASK,59
MMM,80.965,BID,64
MMM,80.957,ASK,94
SBUX,80.91,BID,102
SBUX,80.92,ASK,76
AAPL,80.91,BID,59
AAPL,80.9075,ASK,98
SBUX,80.9,BID,68
SBUX,80.88,ASK,60
AAPL,80.86,BID,7
AAPL,80.855,ASK,5
SBUX,80.83,BID,12
SBUX,80.78,ASK,81
SBUX,80.75,BID,9
SBUX,80.73,ASK,41
SBUX,80.7,BID,2
SBUX,80.69,ASK,16
SBUX,80.68,BID,48
SBUX,80.69,ASK,25
SBUX,80.67,BID,83
SBUX,80.67,ASK,10
MMM,80.6,BID,38
MMM,80.606,ASK,88
AAPL,80.598,BID,14
AAPL,80.5925,ASK,102
MMM,80.58,BID,97
MMM,80.522,ASK,1
AAPL,80.44,BID,20
AAPL,80.4525,ASK,82
AAPL,80.39,BID,95
AAPL,80.3875,ASK,99
AAPL,80.385,BID,52
AAPL,80.395,ASK,40
MMM,80.3825,BID,63
MMM,80.347,ASK,95
MMM,80.33,BID,57
MMM,80.322,ASK,68
SBUX,80.3,BID,78
SBUX,80.33,ASK,97
SBUX,80.3,BID,12
SBUX,80.3,ASK,78
MMM,80.28,BID,28
MMM,80.272,ASK,15
SBUX,80.263,BID,6
SBUX,80.27,ASK,3
MMM,80.25,BID,21
MMM,80.255,ASK,25
SBUX,80.246,BID,72
SBUX,80.23,ASK,64
SBUX,80.22,BID,40
SBUX,80.22,ASK,4
SBUX,80.21,BID,88
SBUX,80.22,ASK,52
SBUX,80.21,BID,55
SBUX,80.22,ASK,67
MMM,80.21,BID,6
MMM,80.246,ASK,84
MMM,80.205,BID,101
MMM,80.213,ASK,63
SBUX,80.205,BID,95
SBUX,80.17,ASK,17
AAPL,80.08,BID,45
AAPL,80.08,ASK,68
MMM,80.075,BID,62
MMM,80.037,ASK,80
SBUX,80.029,BID,90
SBUX,80.03,ASK,83
SBUX,80.01,BID,11
SBUX,80.02,ASK,97
AAPL,80.01,BID,65
AAPL,80.01,ASK,60
SBUX,80.0075,BID,21
SBUX,80.01,ASK,94
MMM,80.0,BID,102
MMM,80.012,ASK,94
SBUX,79.996,BID,81
SBUX,79.99,ASK,95
SBUX,79.91,BID,37
SBUX,79.93,ASK,68
AAPL,79.91,BID,41
AAPL,79.9025,ASK,20
SBUX,79.9,BID,16
SBUX,79.9,ASK,82
AAPL,79.89,BID,96
AAPL,79.8225,ASK,17
AAPL,79.81,BID,33
AAPL,79.81,ASK,57
SBUX,79.79,BID,83
SBUX,79.8,ASK,79
SBUX,79.77,BID,31
SBUX,79.78,ASK,94
AAPL,79.76,BID,54
AAPL,79.7525,ASK,43
SBUX,79.75,BID,98
SBUX,79.75,ASK,41
SBUX,79.73,BID,43
SBUX,79.75,ASK,90
AAPL,79.72,BID,56
AAPL,79.715,ASK,48
MMM,79.7125,BID,12
MMM,79.72,ASK,47
MMM,79.711,BID,69
MMM,79.72,ASK,95
SBUX,79.711,BID,27
SBUX,79.73,ASK,24
AAPL,79.71,BID,101
AAPL,79.7225,ASK,85
AAPL,79.7025,BID,1
AAPL,79.7225,ASK,39
MMM,79.69,BID,18
MMM,79.72,ASK,24
SBUX,79.686,BID,22
SBUX,79.69,ASK,26
AAPL,79.67,BID,49
AAPL,79.6675,ASK,54
AAPL,79.665,BID,99
AAPL,79.6675,ASK,29
SBUX,79.665,BID,74
SBUX,79.68,ASK,96
SBUX,79.66,BID,56
SBUX,79.65,ASK,47
SBUX,79.63,BID,7
SBUX,79.64,ASK,78
SBUX,79.63,BID,71
SBUX,79.64,ASK,68
SBUX,79.6,BID,82
SBUX,79.6,ASK,92
AAPL,79.58,BID,88
AAPL,79.5825,ASK,85
AAPL,79.5625,BID,25
AAPL,79.5575,ASK,40
AAPL,79.55,BID,68
AAPL,79.53,ASK,57
SBUX,79.5175,BID,46
SBUX,79.55,ASK,58
SBUX,79.51,BID,25
SBUX,79.51,ASK,54
SBUX,79.5,BID,65
SBUX,79.51,ASK,34
AAPL,79.49,BID,30
AAPL,79.48,ASK,7
SBUX,79.475,BID,18
SBUX,79.47,ASK,4
AAPL,79.46,BID,2
AAPL,79.4275,ASK,76
AAPL,79.425,BID,20
AAPL,79.44,ASK,23
SBUX,79.4225,BID,23
SBUX,79.43,ASK,75
MMM,79.42,BID,94
MMM,79.419,ASK,69
MMM,79.41,BID,33
MMM,79.402,ASK,26
SBUX,79.394,BID,59
SBUX,79.41,ASK,8
SBUX,79.38,BID,55
SBUX,79.31,ASK,53
MMM,79.3,BID,76
MMM,79.285,ASK,90
SBUX,79.277,BID,79
SBUX,79.29,ASK,82
SBUX,79.27,BID,8
SBUX,79.28,ASK,28
SBUX,79.27,BID,22
SBUX,79.28,ASK,52
SBUX,79.27,BID,25
SBUX,79.3,ASK,72
MMM,79.27,BID,76
MMM,79.268,ASK,20
SBUX,79.252,BID,54
SBUX,79.26,ASK,85
SBUX,79.25,BID,69
SBUX,79.26,ASK,72
AAPL,79.25,BID,50
AAPL,79.2425,ASK,3
AAPL,79.24,BID,2
AAPL,79.305,ASK,2
SBUX,79.235,BID,61
SBUX,79.24,ASK,5
SBUX,79.23,BID,95
SBUX,79.24,ASK,2
AAPL,79.2,BID,101
AAPL,79.21,ASK,86
SBUX,79.15,BID,76
SBUX,79.16,ASK,25
MMM,79.15,BID,17
MMM,79.151,ASK,8
AAPL,79.143,BID,81
AAPL,79.1475,ASK,59
SBUX,79.12,BID,16
SBUX,79.06,ASK,34
SBUX,79.03,BID,85
SBUX,79.01,ASK,31
SBUX,79.0,BID,36
SBUX,79.01,ASK,13
SBUX,79.0,BID,22
SBUX,79.01,ASK,45
SBUX,78.99,BID,99
SBUX,78.98,ASK,26
SBUX,78.97,BID,31
SBUX,78.97,ASK,64
SBUX,78.96,BID,75
SBUX,78.96,ASK,77
SBUX,78.95,BID,55
SBUX,78.89,ASK,58
SBUX,78.87,BID,13
SBUX,78.88,ASK,46
SBUX,78.87,BID,92
SBUX,78.86,ASK,21
SBUX,78.85,BID,64
SBUX,78.86,ASK,70
SBUX,78.85,BID,60
SBUX,78.86,ASK,5
MMM,78.85,BID,5
MMM,78.85,ASK,93
MMM,78.842,BID,9
MMM,78.859,ASK,83
AAPL,78.842,BID,53
AAPL,78.84,ASK,92
SBUX,78.77,BID,56
SBUX,78.78,ASK,66
AAPL,78.77,BID,70
AAPL,78.7525,ASK,67
SBUX,78.75,BID,86
SBUX,78.76,ASK,82
AAPL,78.74,BID,89
AAPL,78.74,ASK,94
SBUX,78.7225,BID,71
SBUX,78.76,ASK,77
SBUX,78.69,BID,27
SBUX,78.7,ASK,24
SBUX,78.66,BID,46
SBUX,78.64,ASK,21
MMM,78.62,BID,59
MMM,78.633,ASK,20
SBUX,78.6,BID,15
SBUX,78.6,ASK,98
MMM,78.59,BID,59
MMM,78.574,ASK,69
SBUX,78.566,BID,36
SBUX,78.55,ASK,73
MMM,78.54,BID,10
MMM,78.533,ASK,34
MMM,78.524,BID,25
MMM,78.491,ASK,50
SBUX,78.482,BID,17
SBUX,78.49,ASK,85
SBUX,78.48,BID,89
SBUX,78.48,ASK,12
MMM,78.46,BID,76
MMM,78.466,ASK,42
MMM,78.457,BID,57
MMM,78.474,ASK,41
SBUX,78.449,BID,50
SBUX,78.47,ASK,96
SBUX,78.44,BID,60
SBUX,78.44,ASK,21
SBUX,78.43,BID,98
SBUX,78.38,ASK,58
MMM,78.37,BID,61
MMM,78.374,ASK,38
SBUX,78.365,BID,69
SBUX,78.33,ASK,4
SBUX,78.31,BID,69
SBUX,78.31,ASK,33
MMM,78.3,BID,97
MMM,78.29,ASK,36
SBUX,78.282,BID,75
SBUX,78.28,ASK,83
AAPL,78.27,BID,1
AAPL,78.26,ASK,30
AAPL,78.2575,BID,38
AAPL,78.2825,ASK,61
MMM,78.25,BID,74
MMM,78.232,ASK,46
AAPL,78.223,BID,61
AAPL,78.175,ASK,50
SBUX,78.1725,BID,60
SBUX,78.2,ASK,95
MMM,78.17,BID,1
MMM,78.165,ASK,42
SBUX,78.14,BID,7
SBUX,78.13,ASK,90
SBUX,78.12,BID,45
SBUX,78.09,ASK,57
MMM,78.03,BID,66
MMM,78.039,ASK,69
MMM,78.023,BID,40
MMM,77.989,ASK,27
SBUX,77.981,BID,47
SBUX,77.98,ASK,19
MMM,77.97,BID,59
MMM,77.972,ASK,49
MMM,77.964,BID,8
MMM,77.947,ASK,16
SBUX,77.939,BID,5
SBUX,77.94,ASK,81
SBUX,77.93,BID,87
SBUX,77.92,ASK,13
SBUX,77.91,BID,57
SBUX,77.92,ASK,41
SBUX,77.91,BID,73
SBUX,77.92,ASK,3
SBUX,77.9,BID,5
SBUX,77.91,ASK,79
MMM,77.9,BID,43
MMM,77.905,ASK,35
AAPL,77.88,BID,47
AAPL,77.875,ASK,72
SBUX,77.8725,BID,88
SBUX,77.88,ASK,40
SBUX,77.86,BID,3
SBUX,77.88,ASK,63
SBUX,77.86,BID,70
SBUX,77.9,ASK,50
SBUX,77.85,BID,34
SBUX,77.86,ASK,37
AAPL,77.83,BID,97
AAPL,77.855,ASK,83
SBUX,77.8275,BID,5
SBUX,77.8,ASK,11
SBUX,77.78,BID,22
SBUX,77.77,ASK,2
SBUX,77.76,BID,78
SBUX,77.77,ASK,49
SBUX,77.76,BID,65
SBUX,77.77,ASK,47
SBUX,77.75,BID,86
SBUX,77.75,ASK,52
SBUX,77.74,BID,35
SBUX,77.74,ASK,42
SBUX,77.73,BID,74
SBUX,77.72,ASK,17
MMM,77.69,BID,32
MMM,77.663,ASK,74
SBUX,77.655,BID,53
SBUX,77.64,ASK,72
MMM,77.63,BID,49
MMM,77.63,ASK,31
SBUX,77.621,BID,43
SBUX,77.63,ASK,53
SBUX,77.62,BID,97
SBUX,77.63,ASK,71
AAPL,77.62,BID,29
AAPL,77.595,ASK,62
SBUX,77.58,BID,72
SBUX,77.57,ASK,57
AAPL,77.56,BID,92
AAPL,77.5375,ASK,72
MMM,77.52,BID,47
MMM,77.529,ASK,14
MMM,77.5,BID,28
MMM,77.504,ASK,50
SBUX,77.496,BID,101
SBUX,77.5,ASK,89
SBUX,77.49,BID,30
SBUX,77.49,ASK,67
MMM,77.48,BID,13
MMM,77.479,ASK,63
MMM,77.471,BID,40
MMM,77.479,ASK,82
SBUX,77.462,BID,59
SBUX,77.49,ASK,94
SBUX,77.46,BID,30
SBUX,77.45,ASK,24
AAPL,77.44,BID,29
AAPL,77.43,ASK,24
SBUX,77.42,BID,61
SBUX,77.43,ASK,50
MMM,77.41,BID,9
MMM,77.412,ASK,14
MMM,77.39,BID,16
MMM,77.395,ASK,56
AAPL,77.387,BID,75
AAPL,77.4275,ASK,59
MMM,77.35,BID,89
MMM,77.354,ASK,30
AAPL,77.345,BID,47
AAPL,77.35,ASK,1
MMM,77.335,BID,82
MMM,77.278,ASK,31
MMM,77.27,BID,97
MMM,77.262,ASK,84
AAPL,77.253,BID,50
AAPL,77.2425,ASK,45
SBUX,77.2375,BID,38
SBUX,77.24,ASK,49
SBUX,77.21,BID,77
SBUX,77.22,ASK,8
MMM,77.19,BID,52
MMM,77.203,ASK,21
MMM,77.186,BID,97
MMM,77.195,ASK,77
AAPL,77.178,BID,76
AAPL,77.18,ASK,20
MMM,77.14,BID,65
MMM,77.136,ASK,75
SBUX,77.128,BID,48
SBUX,77.14,ASK,91
SBUX,77.12,BID,98
SBUX,77.11,ASK,7
MMM,77.1,BID,5
MMM,77.103,ASK,12
SBUX,77.094,BID,68
SBUX,77.08,ASK,52
SBUX,77.07,BID,20
SBUX,77.1,ASK,70
SBUX,77.05,BID,39
SBUX,77.06,ASK,42
SBUX,76.99,BID,66
SBUX,76.97,ASK,60
MMM,76.95,BID,48
MMM,76.944,ASK,22
AAPL,76.927,BID,29
AAPL,76.94,ASK,69
AAPL,76.92,BID,27
AAPL,76.92,ASK,51
SBUX,76.9125,BID,32
SBUX,76.9,ASK,59
SBUX,76.88,BID,5
SBUX,76.9,ASK,26
SBUX,76.87,BID,3
SBUX,76.85,ASK,46
MMM,76.84,BID,10
MMM,76.835,ASK,74
MMM,76.802,BID,56
MMM,76.793,ASK,20
SBUX,76.75,BID,78
SBUX,76.74,ASK,32
MMM,76.73,BID,77
MMM,76.743,ASK,68
SBUX,76.727,BID,8
SBUX,76.71,ASK,70
SBUX,76.7,BID,98
SBUX,76.71,ASK,100
MMM,76.68,BID,28
MMM,76.685,ASK,85
MMM,76.66,BID,36
MMM,76.66,ASK,36
SBUX,76.651,BID,93
SBUX,76.67,ASK,58
SBUX,76.63,BID,70
SBUX,76.59,ASK,86
SBUX,76.58,BID,60
SBUX,76.56,ASK,96
SBUX,76.54,BID,31
SBUX,76.54,ASK,34
SBUX,76.53,BID,66
SBUX,76.52,ASK,17
MMM,76.5,BID,95
MMM,76.501,ASK,14
MMM,76.484,BID,32
MMM,76.476,ASK,21
SBUX,76.442,BID,88
SBUX,76.46,ASK,42
SBUX,76.44,BID,79
SBUX,76.43,ASK,24
SBUX,76.4,BID,35
SBUX,76.4,ASK,76
SBUX,76.39,BID,50
SBUX,76.38,ASK,50
SBUX,76.33,BID,80
SBUX,76.32,ASK,39
SBUX,76.31,BID,21
SBUX,76.31,ASK,38
MMM,76.3,BID,81
MMM,76.309,ASK,37
MMM,76.292,BID,90
MMM,76.309,ASK,32
SBUX,76.292,BID,48
SBUX,76.29,ASK,71
SBUX,76.27,BID,39
SBUX,76.28,ASK,5
SBUX,76.26,BID,20
SBUX,76.26,ASK,79
SBUX,76.24,BID,63
SBUX,76.26,ASK,8
SBUX,76.24,BID,8
SBUX,76.23,ASK,52
SBUX,76.21,BID,9
SBUX,76.2,ASK,25
SBUX,76.19,BID,79
SBUX,76.19,ASK,9
SBUX,76.13,BID,92
SBUX,76.13,ASK,9
SBUX,76.04,BID,97
SBUX,76.05,ASK,92
MMM,76.03,BID,38
MMM,76.016,ASK,42
SBUX,76.008,BID,67
SBUX,76.01,ASK,58
AAPL,75.94,BID,52
AAPL,75.9375,ASK,64
SBUX,75.91,BID,16
SBUX,75.93,ASK,15
SBUX,75.9,BID,102
SBUX,75.89,ASK,45
SBUX,75.88,BID,15
SBUX,75.87,ASK,81
SBUX,75.86,BID,89
SBUX,75.87,ASK,43
AAPL,75.86,BID,55
AAPL,75.795,ASK,37
SBUX,75.7925,BID,82
SBUX,75.82,ASK,27
SBUX,75.78,BID,2
SBUX,75.78,ASK,58
SBUX,75.77,BID,30
SBUX,75.79,ASK,88
MMM,75.77,BID,83
MMM,75.782,ASK,91
SBUX,75.765,BID,83
SBUX,75.76,ASK,58
MMM,75.74,BID,83
MMM,75.723,ASK,64
MMM,75.715,BID,32
MMM,75.715,ASK,10
SBUX,75.707,BID,51
SBUX,75.71,ASK,39
AAPL,75.7,BID,82
AAPL,75.7275,ASK,24
SBUX,75.69,BID,89
SBUX,75.69,ASK,56
SBUX,75.68,BID,75
SBUX,75.67,ASK,68
SBUX,75.66,BID,2
SBUX,75.66,ASK,68
SBUX,75.64,BID,63
SBUX,75.66,ASK,72
SBUX,75.63,BID,13
SBUX,75.64,ASK,66
SBUX,75.6,BID,8
SBUX,75.61,ASK,61
SBUX,75.6,BID,5
SBUX,75.62,ASK,76
SBUX,75.6,BID,14
SBUX,75.6,ASK,66
MMM,75.58,BID,81
MMM,75.573,ASK,99
SBUX,75.53,BID,46
SBUX,75.51,ASK,92
SBUX,75.5,BID,28
SBUX,75.5,ASK,95
SBUX,75.49,BID,7
SBUX,75.49,ASK,83
MMM,75.48,BID,26
MMM,75.439,ASK,85
SBUX,75.431,BID,1
SBUX,75.43,ASK,99
SBUX,75.42,BID,33
SBUX,75.44,ASK,86
SBUX,75.42,BID,8
SBUX,75.41,ASK,46
SBUX,75.39,BID,18
SBUX,75.39,ASK,23
SBUX,75.38,BID,69
SBUX,75.38,ASK,39
SBUX,75.37,BID,54
SBUX,75.4,ASK,41
SBUX,75.36,BID,102
SBUX,75.37,ASK,29
SBUX,75.34,BID,61
SBUX,75.34,ASK,81
SBUX,75.32,BID,81
SBUX,75.33,ASK,91
MMM,75.32,BID,47
MMM,75.33,ASK,15
SBUX,75.314,BID,86
SBUX,75.29,ASK,68
SBUX,75.28,BID,74
SBUX,75.28,ASK,58
SBUX,75.19,BID,42
SBUX,75.2,ASK,83
SBUX,75.19,BID,16
SBUX,75.2,ASK,54
MMM,75.19,BID,92
MMM,75.197,ASK,61
SBUX,75.16,BID,67
SBUX,75.16,ASK,17
AAPL,75.15,BID,28
AAPL,75.15,ASK,41
SBUX,75.145,BID,4
SBUX,75.14,ASK,85
AAPL,75.13,BID,94
AAPL,75.1475,ASK,75
SBUX,75.125,BID,24
SBUX,75.11,ASK,33
SBUX,75.1,BID,32
SBUX,75.11,ASK,24
SBUX,75.09,BID,81
SBUX,75.08,ASK,68
SBUX,74.96,BID,38
SBUX,74.96,ASK,87
AAPL,74.94,BID,18
AAPL,74.945,ASK,91
SBUX,74.9375,BID,18
SBUX,74.93,ASK,41
SBUX,74.92,BID,12
SBUX,74.91,ASK,55
MMM,74.9,BID,44
MMM,74.871,ASK,52
SBUX,74.862,BID,62
SBUX,74.83,ASK,21
MMM,74.82,BID,22
MMM,74.779,ASK,33
SBUX,74.77,BID,70
SBUX,74.75,ASK,55
AAPL,74.72,BID,34
AAPL,74.705,ASK,90
SBUX,74.695,BID,14
SBUX,74.82,ASK,37
SBUX,74.66,BID,50
SBUX,74.64,ASK,90
SBUX,74.63,BID,43
SBUX,74.69,ASK,18
SBUX,74.58,BID,26
SBUX,74.59,ASK,23
AAPL,74.57,BID,18
AAPL,74.5925,ASK,14
AAPL,74.55,BID,70
AAPL,74.545,ASK,97
SBUX,74.5425,BID,57
SBUX,74.52,ASK,101
SBUX,74.45,BID,54
SBUX,74.46,ASK,32
MMM,74.44,BID,11
MMM,74.444,ASK,52
MMM,74.436,BID,54
MMM,74.452,ASK,52
AAPL,74.427,BID,80
AAPL,74.4575,ASK,3
SBUX,74.4225,BID,25
SBUX,74.4,ASK,88
SBUX,74.38,BID,57
SBUX,74.39,ASK,54
AAPL,74.36,BID,97
AAPL,74.3525,ASK,33
SBUX,74.345,BID,11
SBUX,74.35,ASK,5
SBUX,74.34,BID,50
SBUX,74.3,ASK,72
SBUX,74.26,BID,33
SBUX,74.27,ASK,41
MMM,74.25,BID,38
MMM,74.243,ASK,73
SBUX,74.235,BID,24
SBUX,74.24,ASK,9
SBUX,74.2,BID,4
SBUX,74.19,ASK,11
SBUX,74.18,BID,27
SBUX,74.18,ASK,24
SBUX,74.16,BID,99
SBUX,74.17,ASK,99
MMM,74.15,BID,102
MMM,74.151,ASK,64
SBUX,74.143,BID,56
SBUX,74.16,ASK,63
MMM,74.12,BID,30
MMM,74.118,ASK,44
SBUX,74.11,BID,80
SBUX,74.13,ASK,86
SBUX,74.1,BID,9
SBUX,74.09,ASK,102
SBUX,74.07,BID,78
SBUX,74.05,ASK,43
SBUX,74.02,BID,60
SBUX,73.94,ASK,20
MMM,73.9,BID,36
MMM,73.909,ASK,47
MMM,73.892,BID,89
MMM,73.892,ASK,68
SBUX,73.884,BID,14
SBUX,73.9,ASK,93
SBUX,73.88,BID,19
SBUX,73.9,ASK,12
SBUX,73.88,BID,87
SBUX,73.87,ASK,33
SBUX,73.84,BID,69
SBUX,73.8,ASK,73
SBUX,73.79,BID,44
SBUX,73.82,ASK,62
SBUX,73.77,BID,36
SBUX,73.82,ASK,45
SBUX,73.77,BID,100
SBUX,73.76,ASK,88
SBUX,73.67,BID,14
SBUX,73.72,ASK,19
SBUX,73.66,BID,22
SBUX,73.67,ASK,55
SBUX,73.65,BID,68
SBUX,73.63,ASK,21
SBUX,73.62,BID,47
SBUX,73.59,ASK,100
SBUX,73.58,BID,94
SBUX,73.59,ASK,80
MMM,73.55,BID,101
MMM,73.55,ASK,53
SBUX,73.541,BID,60
SBUX,73.53,ASK,10
SBUX,73.51,BID,5
SBUX,73.52,ASK,54
SBUX,73.51,BID,31
SBUX,73.5,ASK,74
SBUX,73.49,BID,65
SBUX,73.51,ASK,63
AAPL,73.47,BID,93
AAPL,73.4975,ASK,80
MMM,73.44,BID,77
MMM,73.441,ASK,48
SBUX,73.43,BID,71
SBUX,73.43,ASK,10
SBUX,73.42,BID,63
SBUX,73.41,ASK,65
AAPL,73.4,BID,57
AAPL,73.35,ASK,25
SBUX,73.345,BID,57
SBUX,73.31,ASK,27
SBUX,73.3,BID,74
SBUX,73.31,ASK,27
AAPL,73.3,BID,75
AAPL,73.2925,ASK,36
SBUX,73.29,BID,55
SBUX,73.3,ASK,28
AAPL,73.28,BID,12
AAPL,73.2325,ASK,81
AAPL,73.17,BID,66
AAPL,73.1625,ASK,49
MMM,73.1575,BID,16
MMM,73.165,ASK,91
SBUX,73.12,BID,64
SBUX,73.13,ASK,58
SBUX,72.98,BID,74
SBUX,72.99,ASK,37
SBUX,72.96,BID,13
SBUX,72.97,ASK,97
SBUX,72.94,BID,43
SBUX,72.92,ASK,71
SBUX,72.9,BID,34
SBUX,72.9,ASK,48
MMM,72.8,BID,28
MMM,72.772,ASK,30
SBUX,72.764,BID,15
SBUX,72.75,ASK,78
SBUX,72.74,BID,50
SBUX,72.76,ASK,53
SBUX,72.74,BID,41
SBUX,72.73,ASK,77
SBUX,72.72,BID,28
SBUX,72.73,ASK,57
SBUX,72.72,BID,30
SBUX,72.73,ASK,59
SBUX,72.72,BID,12
SBUX,72.69,ASK,62
SBUX,72.67,BID,47
SBUX,72.56,ASK,74
SBUX,72.55,BID,17
SBUX,72.57,ASK,82
SBUX,72.54,BID,6
SBUX,72.51,ASK,27
SBUX,72.5,BID,15
SBUX,72.51,ASK,50
SBUX,72.5,BID,1
SBUX,72.49,ASK,57
SBUX,72.45,BID,81
SBUX,72.44,ASK,98
SBUX,72.43,BID,33
SBUX,72.37,ASK,47
MMM,72.36,BID,23
MMM,72.329,ASK,32
AAPL,72.32,BID,13
AAPL,72.33,ASK,99
SBUX,72.3125,BID,62
SBUX,72.31,ASK,37
AAPL,72.3,BID,63
AAPL,72.27,ASK,92
AAPL,72.2675,BID,11
AAPL,72.25,ASK,65
AAPL,72.03,BID,75
AAPL,72.0225,ASK,6
SBUX,72.02,BID,90
SBUX,71.94,ASK,50
AAPL,71.93,BID,58
AAPL,71.9575,ASK,75
SBUX,71.88,BID,80
SBUX,71.87,ASK,48
SBUX,71.86,BID,71
SBUX,71.87,ASK,87
SBUX,71.84,BID,49
SBUX,71.84,ASK,4
SBUX,71.83,BID,17
SBUX,71.84,ASK,79
AAPL,71.83,BID,56
AAPL,71.775,ASK,77
SBUX,71.7625,BID,47
SBUX,71.77,ASK,9
AAPL,71.76,BID,16
AAPL,71.68,ASK,64
SBUX,71.6725,BID,38
SBUX,71.57,ASK,95
MMM,71.56,BID,44
MMM,71.568,ASK,40
SBUX,71.543,BID,66
SBUX,71.57,ASK,50
AAPL,71.53,BID,71
AAPL,71.4225,ASK,23
SBUX,71.4175,BID,15
SBUX,71.32,ASK,74
AAPL,71.21,BID,35
AAPL,71.1375,ASK,45
SBUX,71.02,BID,42
SBUX,70.96,ASK,63
AAPL,70.95,BID,88
AAPL,70.7925,ASK,34
SBUX,70.77,BID,77
SBUX,70.79,ASK,66
AAPL,70.75,BID,49
